층,블록,열,넘버,전체_좌석,X,Y,Z,대칭점
합창석,H블록,2,6,합창석 H블록2열 6,974,-751,350,합창석 F블록2열 15
합창석,H블록,2,7,합창석 H블록2열 7,990,-702,350,합창석 F블록2열 14
합창석,H블록,2,8,합창석 H블록2열 8,1006,-653,350,합창석 F블록2열 13
합창석,H블록,2,9,합창석 H블록2열 9,1022,-604,350,합창석 F블록2열 12
합창석,H블록,2,10,합창석 H블록2열 10,1038,-555,350,합창석 F블록2열 11
합창석,H블록,2,11,합창석 H블록2열 11,1054,-506,350,합창석 F블록2열 10
합창석,H블록,2,12,합창석 H블록2열 12,1070,-457,350,합창석 F블록2열 9
합창석,H블록,2,13,합창석 H블록2열 13,1086,-408,350,합창석 F블록2열 8
합창석,H블록,2,14,합창석 H블록2열 14,1102,-359,350,합창석 F블록2열 7
합창석,H블록,2,15,합창석 H블록2열 15,1118,-310,350,합창석 F블록2열 6
합창석,H블록,2,16,합창석 H블록2열 16,1134,-261,350,합창석 F블록2열 5
합창석,H블록,2,17,합창석 H블록2열 17,1150,-212,350,합창석 F블록2열 4
합창석,H블록,2,18,합창석 H블록2열 18,1166,-163,350,합창석 F블록2열 3
합창석,H블록,2,19,합창석 H블록2열 19,1182,-114,350,합창석 F블록2열 2
합창석,H블록,2,20,합창석 H블록2열 20,1198,-65,350,합창석 F블록2열 1
합창석,F블록,3,1,합창석 F블록3열 1,-1354,91,400,합창석 H블록3열 24
합창석,F블록,3,2,합창석 F블록3열 2,-1337,40,400,합창석 H블록3열 23
합창석,F블록,3,3,합창석 F블록3열 3,-1320,-12,400,합창석 H블록3열 22
합창석,F블록,3,4,합창석 F블록3열 4,-1303,-64,400,합창석 H블록3열 21
합창석,F블록,3,5,합창석 F블록3열 5,-1286,-116,400,합창석 H블록3열 20
합창석,F블록,3,6,합창석 F블록3열 6,-1269,-168,400,합창석 H블록3열 19
합창석,F블록,3,7,합창석 F블록3열 7,-1252,-219,400,합창석 H블록3열 18
합창석,F블록,3,8,합창석 F블록3열 8,-1235,-271,400,합창석 H블록3열 17
합창석,F블록,3,9,합창석 F블록3열 9,-1219,-323,400,합창석 H블록3열 16
합창석,F블록,3,10,합창석 F블록3열 10,-1202,-375,400,합창석 H블록3열 15
합창석,F블록,3,11,합창석 F블록3열 11,-1185,-427,400,합창석 H블록3열 14
합창석,F블록,3,12,합창석 F블록3열 12,-1168,-478,400,합창석 H블록3열 13
합창석,F블록,3,13,합창석 F블록3열 13,-1151,-530,400,합창석 H블록3열 12
합창석,F블록,3,14,합창석 F블록3열 14,-1134,-582,400,합창석 H블록3열 11
합창석,F블록,3,15,합창석 F블록3열 15,-1117,-634,400,합창석 H블록3열 10
합창석,F블록,3,16,합창석 F블록3열 16,-1100,-686,400,합창석 H블록3열 9
합창석,F블록,3,17,합창석 F블록3열 17,-1083,-737,400,합창석 H블록3열 8
합창석,F블록,3,18,합창석 F블록3열 18,-1066,-789,400,합창석 H블록3열 7
합창석,F블록,3,19,합창석 F블록3열 19,-1050,-841,400,합창석 H블록3열 6
합창석,F블록,3,20,합창석 F블록3열 20,-1033,-893,400,합창석 H블록3열 5
합창석,F블록,3,21,합창석 F블록3열 21,-1016,-945,400,합창석 H블록3열 4
합창석,F블록,3,22,합창석 F블록3열 22,-999,-996,400,합창석 H블록3열 3
합창석,F블록,3,23,합창석 F블록3열 23,-982,-1048,400,합창석 H블록3열 2
합창석,F블록,3,24,합창석 F블록3열 24,-965,-1100,400,합창석 H블록3열 1
합창석,G블록,3,1,합창석 G블록3열 1,-825,-1195,400,합창석 G블록3열 34
합창석,G블록,3,2,합창석 G블록3열 2,-775,-1195,400,합창석 G블록3열 33
합창석,G블록,3,3,합창석 G블록3열 3,-725,-1195,400,합창석 G블록3열 32
합창석,G블록,3,4,합창석 G블록3열 4,-675,-1195,400,합창석 G블록3열 31
합창석,G블록,3,5,합창석 G블록3열 5,-625,-1195,400,합창석 G블록3열 30
합창석,G블록,3,6,합창석 G블록3열 6,-575,-1195,400,합창석 G블록3열 29
합창석,G블록,3,7,합창석 G블록3열 7,-525,-1195,400,합창석 G블록3열 28
합창석,G블록,3,8,합창석 G블록3열 8,-475,-1195,400,합창석 G블록3열 27
합창석,G블록,3,9,합창석 G블록3열 9,-425,-1195,400,합창석 G블록3열 26
합창석,G블록,3,10,합창석 G블록3열 10,-375,-1195,400,합창석 G블록3열 25
합창석,G블록,3,11,합창석 G블록3열 11,-325,-1195,400,합창석 G블록3열 24
합창석,G블록,3,12,합창석 G블록3열 12,-275,-1195,400,합창석 G블록3열 23
합창석,G블록,3,13,합창석 G블록3열 13,-225,-1195,400,합창석 G블록3열 22
합창석,G블록,3,14,합창석 G블록3열 14,-175,-1195,400,합창석 G블록3열 21
합창석,G블록,3,15,합창석 G블록3열 15,-125,-1195,400,합창석 G블록3열 20
합창석,G블록,3,16,합창석 G블록3열 16,-75,-1195,400,합창석 G블록3열 19
합창석,G블록,3,17,합창석 G블록3열 17,-25,-1195,400,합창석 G블록3열 18
합창석,G블록,3,18,합창석 G블록3열 18,25,-1195,400,합창석 G블록3열 17
합창석,G블록,3,19,합창석 G블록3열 19,75,-1195,400,합창석 G블록3열 16
합창석,G블록,3,20,합창석 G블록3열 20,125,-1195,400,합창석 G블록3열 15
합창석,G블록,3,21,합창석 G블록3열 21,175,-1195,400,합창석 G블록3열 14
합창석,G블록,3,22,합창석 G블록3열 22,225,-1195,400,합창석 G블록3열 13
합창석,G블록,3,23,합창석 G블록3열 23,275,-1195,400,합창석 G블록3열 12
합창석,G블록,3,24,합창석 G블록3열 24,325,-1195,400,합창석 G블록3열 11
합창석,G블록,3,25,합창석 G블록3열 25,375,-1195,400,합창석 G블록3열 10
합창석,G블록,3,26,합창석 G블록3열 26,425,-1195,400,합창석 G블록3열 9
합창석,G블록,3,27,합창석 G블록3열 27,475,-1195,400,합창석 G블록3열 8
합창석,G블록,3,28,합창석 G블록3열 28,525,-1195,400,합창석 G블록3열 7
합창석,G블록,3,29,합창석 G블록3열 29,575,-1195,400,합창석 G블록3열 6
합창석,G블록,3,30,합창석 G블록3열 30,625,-1195,400,합창석 G블록3열 5
합창석,G블록,3,31,합창석 G블록3열 31,675,-1195,400,합창석 G블록3열 4
합창석,G블록,3,32,합창석 G블록3열 32,725,-1195,400,합창석 G블록3열 3
합창석,G블록,3,33,합창석 G블록3열 33,775,-1195,400,합창석 G블록3열 2
합창석,G블록,3,34,합창석 G블록3열 34,825,-1195,400,합창석 G블록3열 1
합창석,H블록,3,1,합창석 H블록3열 1,965,-1100,400,합창석 F블록3열 24
합창석,H블록,3,2,합창석 H블록3열 2,982,-1048,400,합창석 F블록3열 23
합창석,H블록,3,3,합창석 H블록3열 3,999,-996,400,합창석 F블록3열 22
합창석,H블록,3,4,합창석 H블록3열 4,1016,-945,400,합창석 F블록3열 21
합창석,H블록,3,5,합창석 H블록3열 5,1033,-893,400,합창석 F블록3열 20
합창석,H블록,3,6,합창석 H블록3열 6,1050,-841,400,합창석 F블록3열 19
합창석,H블록,3,7,합창석 H블록3열 7,1066,-789,400,합창석 F블록3열 18
합창석,H블록,3,8,합창석 H블록3열 8,1083,-737,400,합창석 F블록3열 17
합창석,H블록,3,9,합창석 H블록3열 9,1100,-686,400,합창석 F블록3열 16
합창석,H블록,3,10,합창석 H블록3열 10,1117,-634,400,합창석 F블록3열 15
합창석,H블록,3,11,합창석 H블록3열 11,1134,-582,400,합창석 F블록3열 14
합창석,H블록,3,12,합창석 H블록3열 12,1151,-530,400,합창석 F블록3열 13
합창석,H블록,3,13,합창석 H블록3열 13,1168,-478,400,합창석 F블록3열 12
합창석,H블록,3,14,합창석 H블록3열 14,1185,-427,400,합창석 F블록3열 11
합창석,H블록,3,15,합창석 H블록3열 15,1202,-375,400,합창석 F블록3열 10
합창석,H블록,3,16,합창석 H블록3열 16,1219,-323,400,합창석 F블록3열 9
합창석,H블록,3,17,합창석 H블록3열 17,1235,-271,400,합창석 F블록3열 8
합창석,H블록,3,18,합창석 H블록3열 18,1252,-219,400,합창석 F블록3열 7
합창석,H블록,3,19,합창석 H블록3열 19,1269,-168,400,합창석 F블록3열 6
합창석,H블록,3,20,합창석 H블록3열 20,1286,-116,400,합창석 F블록3열 5
합창석,H블록,3,21,합창석 H블록3열 21,1303,-64,400,합창석 F블록3열 4
합창석,H블록,3,22,합창석 H블록3열 22,1320,-12,400,합창석 F블록3열 3
합창석,H블록,3,23,합창석 H블록3열 23,1337,40,400,합창석 F블록3열 2
합창석,H블록,3,24,합창석 H블록3열 24,1354,91,400,합창석 F블록3열 1
합창석,F블록,4,1,합창석 F블록4열 1,-1451,65,450,합창석 H블록4열 12
합창석,F블록,4,2,합창석 F블록4열 2,-1435,19,450,합창석 H블록4열 11
합창석,F블록,4,3,합창석 F블록4열 3,-1420,-28,450,합창석 H블록4열 10
합창석,F블록,4,4,합창석 F블록4열 4,-1405,-74,450,합창석 H블록4열 9
합창석,F블록,4,5,합창석 F블록4열 5,-1390,-121,450,합창석 H블록4열 8
합창석,F블록,4,6,합창석 F블록4열 6,-1375,-168,450,합창석 H블록4열 7
합창석,F블록,4,7,합창석 F블록4열 7,-1359,-214,450,합창석 H블록4열 6
합창석,F블록,4,8,합창석 F블록4열 8,-1344,-261,450,합창석 H블록4열 5
합창석,F블록,4,9,합창석 F블록4열 9,-1329,-307,450,합창석 H블록4열 4
합창석,F블록,4,10,합창석 F블록4열 10,-1314,-354,450,합창석 H블록4열 3
합창석,F블록,4,11,합창석 F블록4열 11,-1299,-401,450,합창석 H블록4열 2
합창석,F블록,4,12,합창석 F블록4열 12,-1283,-447,450,합창석 H블록4열 1
합창석,G블록,4,1,합창석 G블록4열 1,-900,-1295,450,합창석 G블록4열 37
합창석,G블록,4,2,합창석 G블록4열 2,-850,-1295,450,합창석 G블록4열 36
합창석,G블록,4,3,합창석 G블록4열 3,-800,-1295,450,합창석 G블록4열 35
합창석,G블록,4,4,합창석 G블록4열 4,-750,-1295,450,합창석 G블록4열 34
합창석,G블록,4,5,합창석 G블록4열 5,-700,-1295,450,합창석 G블록4열 33
합창석,G블록,4,6,합창석 G블록4열 6,-650,-1295,450,합창석 G블록4열 32
합창석,G블록,4,7,합창석 G블록4열 7,-600,-1295,450,합창석 G블록4열 31
합창석,G블록,4,8,합창석 G블록4열 8,-550,-1295,450,합창석 G블록4열 30
합창석,G블록,4,9,합창석 G블록4열 9,-500,-1295,450,합창석 G블록4열 29
합창석,G블록,4,10,합창석 G블록4열 10,-450,-1295,450,합창석 G블록4열 28
합창석,G블록,4,11,합창석 G블록4열 11,-400,-1295,450,합창석 G블록4열 27
합창석,G블록,4,12,합창석 G블록4열 12,-350,-1295,450,합창석 G블록4열 26
합창석,G블록,4,13,합창석 G블록4열 13,-300,-1295,450,합창석 G블록4열 25
합창석,G블록,4,14,합창석 G블록4열 14,-250,-1295,450,합창석 G블록4열 24
합창석,G블록,4,15,합창석 G블록4열 15,-200,-1295,450,합창석 G블록4열 23
합창석,G블록,4,16,합창석 G블록4열 16,-150,-1295,450,합창석 G블록4열 22
합창석,G블록,4,17,합창석 G블록4열 17,-100,-1295,450,합창석 G블록4열 21
합창석,G블록,4,18,합창석 G블록4열 18,-50,-1295,450,합창석 G블록4열 20
합창석,G블록,4,19,합창석 G블록4열 19,0,-1295,450,합창석 G블록4열 19
합창석,G블록,4,20,합창석 G블록4열 20,50,-1295,450,합창석 G블록4열 18
합창석,G블록,4,21,합창석 G블록4열 21,100,-1295,450,합창석 G블록4열 17
합창석,G블록,4,22,합창석 G블록4열 22,150,-1295,450,합창석 G블록4열 16
합창석,G블록,4,23,합창석 G블록4열 23,200,-1295,450,합창석 G블록4열 15
합창석,G블록,4,24,합창석 G블록4열 24,250,-1295,450,합창석 G블록4열 14
합창석,G블록,4,25,합창석 G블록4열 25,300,-1295,450,합창석 G블록4열 13
합창석,G블록,4,26,합창석 G블록4열 26,350,-1295,450,합창석 G블록4열 12
합창석,G블록,4,27,합창석 G블록4열 27,400,-1295,450,합창석 G블록4열 11
합창석,G블록,4,28,합창석 G블록4열 28,450,-1295,450,합창석 G블록4열 10
합창석,G블록,4,29,합창석 G블록4열 29,500,-1295,450,합창석 G블록4열 9
합창석,G블록,4,30,합창석 G블록4열 30,550,-1295,450,합창석 G블록4열 8
합창석,G블록,4,31,합창석 G블록4열 31,600,-1295,450,합창석 G블록4열 7
합창석,G블록,4,32,합창석 G블록4열 32,650,-1295,450,합창석 G블록4열 6
합창석,G블록,4,33,합창석 G블록4열 33,700,-1295,450,합창석 G블록4열 5
합창석,G블록,4,34,합창석 G블록4열 34,750,-1295,450,합창석 G블록4열 4
합창석,G블록,4,35,합창석 G블록4열 35,800,-1295,450,합창석 G블록4열 3
합창석,G블록,4,36,합창석 G블록4열 36,850,-1295,450,합창석 G블록4열 2
합창석,G블록,4,37,합창석 G블록4열 37,900,-1295,450,합창석 G블록4열 1
합창석,H블록,4,1,합창석 H블록4열 1,1283,-447,450,합창석 F블록4열 12
합창석,H블록,4,2,합창석 H블록4열 2,1299,-401,450,합창석 F블록4열 11
합창석,H블록,4,3,합창석 H블록4열 3,1314,-354,450,합창석 F블록4열 10
합창석,H블록,4,4,합창석 H블록4열 4,1329,-307,450,합창석 F블록4열 9
합창석,H블록,4,5,합창석 H블록4열 5,1344,-261,450,합창석 F블록4열 8
합창석,H블록,4,6,합창석 H블록4열 6,1359,-214,450,합창석 F블록4열 7
합창석,H블록,4,7,합창석 H블록4열 7,1375,-168,450,합창석 F블록4열 6
합창석,H블록,4,8,합창석 H블록4열 8,1390,-121,450,합창석 F블록4열 5
합창석,H블록,4,9,합창석 H블록4열 9,1405,-74,450,합창석 F블록4열 4
합창석,H블록,4,10,합창석 H블록4열 10,1420,-28,450,합창석 F블록4열 3
합창석,H블록,4,11,합창석 H블록4열 11,1435,19,450,합창석 F블록4열 2
합창석,H블록,4,12,합창석 H블록4열 12,1451,65,450,합창석 F블록4열 1
2층,A블록,1,1,2층 A블록1열 1,1597,1573,633,2층 E블록1열 17
2층,A블록,1,2,2층 A블록1열 2,1559,1612,633,2층 E블록1열 16
2층,A블록,1,3,2층 A블록1열 3,1522,1651,633,2층 E블록1열 15
2층,A블록,1,4,2층 A블록1열 4,1485,1690,633,2층 E블록1열 14
2층,A블록,1,5,2층 A블록1열 5,1448,1730,633,2층 E블록1열 13
2층,A블록,1,6,2층 A블록1열 6,1411,1769,633,2층 E블록1열 12
2층,A블록,1,7,2층 A블록1열 7,1373,1808,633,2층 E블록1열 11
2층,A블록,1,8,2층 A블록1열 8,1336,1847,633,2층 E블록1열 10
2층,A블록,1,9,2층 A블록1열 9,1299,1887,633,2층 E블록1열 9
2층,A블록,1,10,2층 A블록1열 10,1262,1926,633,2층 E블록1열 8
2층,A블록,1,11,2층 A블록1열 11,1225,1965,633,2층 E블록1열 7
2층,A블록,1,12,2층 A블록1열 12,1187,2005,633,2층 E블록1열 6
2층,A블록,1,13,2층 A블록1열 13,1150,2044,633,2층 E블록1열 5
2층,A블록,1,14,2층 A블록1열 14,1113,2083,633,2층 E블록1열 4
2층,A블록,1,15,2층 A블록1열 15,1076,2122,633,2층 E블록1열 3
2층,A블록,1,16,2층 A블록1열 16,1039,2162,633,2층 E블록1열 2
2층,A블록,1,17,2층 A블록1열 17,1001,2201,633,2층 E블록1열 1
2층,B블록,1,1,2층 B블록1열 1,842,2281,633,2층 D블록1열 9
2층,B블록,1,2,2층 B블록1열 2,787,2286,633,2층 D블록1열 8
2층,B블록,1,3,2층 B블록1열 3,732,2292,633,2층 D블록1열 7
2층,B블록,1,4,2층 B블록1열 4,677,2297,633,2층 D블록1열 6
2층,B블록,1,5,2층 B블록1열 5,622,2302,633,2층 D블록1열 5
2층,B블록,1,6,2층 B블록1열 6,567,2305,633,2층 D블록1열 4
2층,B블록,1,7,2층 B블록1열 7,511,2309,633,2층 D블록1열 3
2층,B블록,1,8,2층 B블록1열 8,456,2312,633,2층 D블록1열 2
2층,B블록,1,9,2층 B블록1열 9,401,2315,633,2층 D블록1열 1
2층,C블록,1,1,2층 C블록1열 1,250,2320,633,2층 C블록1열 11
2층,C블록,1,2,2층 C블록1열 2,200,2322,633,2층 C블록1열 10
2층,C블록,1,3,2층 C블록1열 3,150,2322,633,2층 C블록1열 9
2층,C블록,1,4,2층 C블록1열 4,100,2323,633,2층 C블록1열 8
2층,C블록,1,5,2층 C블록1열 5,50,2324,633,2층 C블록1열 7
2층,C블록,1,6,2층 C블록1열 6,0,2325,633,2층 C블록1열 6
2층,C블록,1,7,2층 C블록1열 7,-50,2324,633,2층 C블록1열 5
2층,C블록,1,8,2층 C블록1열 8,-100,2323,633,2층 C블록1열 4
