층,블록,열,넘버,전체_좌석,X,Y,Z,대칭점,무대까지의 거리,좌우면적시야각,상하면적시야각
3층,A블록,1,4,3층 A블록1열 4,1521,1768,1116,3층 G블록1열 2,2585.4827402247342,27.07494455656288,16.151743967816373
3층,A블록,1,5,3층 A블록1열 5,1478,1813,1116,3층 G블록1열 1,2591.700021221592,27.475572223545257,15.760671086123374
3층,G블록,1,1,3층 G블록1열 1,-1478,1813,1116,3층 A블록1열 5,2591.700021221592,27.475572223545257,15.760671086123374
3층,G블록,1,2,3층 G블록1열 2,-1521,1768,1116,3층 A블록1열 4,2585.4827402247342,27.07494455656288,16.151743967816373
3층,G블록,1,3,3층 G블록1열 3,-1564,1724,1116,3층 A블록1열 3,2581.4197643932303,26.63843813472978,16.524630981771697
3층,G블록,1,4,3층 G블록1열 4,-1607,1679,1116,3층 A블록1열 2,2578.1671784428563,26.17362301779231,16.89482290737215
3층,G블록,1,5,3층 G블록1열 5,-1649,1634,1116,3층 A블록1열 1,2575.774252530683,25.692654592522064,17.25319572429125
3층,M블록,1,1,3층 M블록1열 1,1018,3329,1583,3층 N블록1열 15,3824.193248255114,21.843581182811402,7.503742841243955
3층,M블록,1,2,3층 M블록1열 2,968,3336,1583,3층 N블록1열 14,3817.3038914920044,21.967866491139347,7.42163647487464
3층,M블록,1,3,3층 M블록1열 3,918,3340,1583,3층 N블록1열 13,3808.439706756561,22.099431344502793,7.350390561335657
3층,M블록,1,4,3층 M블록1열 4,869,3345,1583,3층 N블록1열 12,3801.325426742625,22.21630793614578,7.278173744616214
3층,M블록,1,5,3층 M블록1열 5,819,3349,1583,3층 N블록1열 11,3793.7383937219497,22.33383851858783,7.209504551696944
3층,M블록,1,6,3층 M블록1열 6,769,3354,1583,3층 N블록1열 10,3787.686101038469,22.43890808465852,7.139271692068607
3층,M블록,1,7,3층 M블록1열 7,719,3361,1583,3층 N블록1열 9,3784.0680490709997,22.525916038002567,7.064571279086607
3층,M블록,1,8,3층 M블록1열 8,669,3363,1583,3층 N블록1열 8,3776.667711091353,22.631007549850484,7.0081409093424165
3층,M블록,1,9,3층 M블록1열 9,620,3366,1583,3층 N블록1열 7,3770.974012108808,22.721080199844717,6.951827768421186
3층,M블록,1,10,3층 M블록1열 10,570,3368,1583,3층 N블록1열 6,3764.8656018508814,22.810851177784954,6.900351406729904
3층,M블록,1,11,3층 M블록1열 11,520,3371,1583,3층 N블록1열 5,3760.3098276604815,22.887217086466272,6.848569635091468
3층,M블록,1,12,3층 M블록1열 12,470,3374,1583,3층 N블록1열 4,3756.416510452482,22.955358354795788,6.799898572645916
3층,M블록,1,13,3층 M블록1열 13,420,3376,1583,3층 N블록1열 3,3752.2879686932347,23.020697430281626,6.757688986967533
3층,M블록,1,14,3층 M블록1열 14,370,3378,1583,3층 N블록1열 2,3748.82288191907,23.07766744214529,6.718986930111463
3층,M블록,1,15,3층 M블록1열 15,320,3380,1583,3층 N블록1열 1,3746.023091226214,23.126161566280075,6.683980476586386
3층,M블록,2,1,3층 M블록2열 1,1027,3429,1643,3층 N블록2열 15,3938.555445845596,21.22235546017558,7.29968654024645
3층,M블록,2,2,3층 M블록2열 2,977,3435,1643,3층 N블록2열 14,3931.0562193893893,21.340941583717548,7.226380404350721
3층,M블록,2,3,3층 M블록2열 3,936,3440,1643,3층 N블록2열 13,3925.4483820323,21.43295147562291,7.166739188247799
3층,M블록,2,4,3층 M블록2열 4,878,3444,1643,3층 N블록2열 12,3915.541980364915,21.569717873387326,7.093224316322803
3층,M블록,2,5,3층 M블록2열 5,828,3449,1643,3층 N블록2열 11,3909.0451519520725,21.67326624843116,7.026511527708647
3층,M블록,2,6,3층 M블록2열 6,778,3454,1643,3층 N블록2열 10,3903.1844691226165,21.769905470113056,6.961409292113715
3층,M블록,2,7,3층 M블록2열 7,729,3460,1643,3층 N블록2열 9,3899.037060608683,21.852392302397973,6.896040376946498
3층,M블록,2,8,3층 M블록2열 8,679,3463,1643,3층 N블록2열 8,3892.6673374435686,21.944700533205275,6.840862041450491
3층,M블록,2,9,3층 M블록2열 9,629,3465,1643,3층 N블록2열 7,3886.0410445593598,22.034911283746382,6.7909164965841065
3층,M블록,2,10,3층 M블록2열 10,579,3468,1643,3층 N블록2열 6,3880.942411322281,22.112926179265838,6.740368998492272
3층,M블록,2,11,3층 M블록2열 11,529,3470,1643,3층 N블록2열 5,3875.5889874959653,22.188666945414624,6.695452594718175
3층,M블록,2,12,3층 M블록2열 12,479,3473,1643,3층 N블록2열 4,3871.77207490317,22.25182744482767,6.650364864360912
3층,M블록,2,13,3층 M블록2열 13,429,3476,1643,3층 N블록2열 3,3868.600005169829,22.30736282676408,6.608301824839852
3층,M블록,2,14,3층 M블록2열 14,379,3478,1643,3층 N블록2열 2,3865.1745109373783,22.360426098616397,6.57240054078764
3층,M블록,2,15,3층 M블록2열 15,329,3479,1643,3층 N블록2열 1,3861.4933639720266,22.411042348250945,6.542795457582234
3층,A블록,2,1,3층 A블록2열 1,1722,1703,1167,3층 G블록2열 5,2688.379065533728,24.54702185069668,16.614897183904137
3층,A블록,2,2,3층 A블록2열 2,1679,1748,1167,3층 G블록2열 4,2690.062081068019,25.001862527022197,16.28614514141858
3층,A블록,2,3,3층 A블록2열 3,1636,1792,1167,3층 G블록2열 3,2692.517223714641,25.433240876233484,15.953998921972437
3층,A블록,2,4,3층 A블록2열 4,1594,1837,1167,3층 G블록2열 2,2697.6460108768906,25.823003615032142,15.604028840444647
3층,A블록,2,5,3층 A블록2열 5,1551,1882,1167,3층 G블록2열 1,2703.592794782528,26.196343414311954,15.245395732519276
3층,G블록,2,1,3층 G블록2열 1,-1551,1882,1167,3층 A블록2열 5,2703.592794782528,26.196343414311954,15.245395732519276
3층,G블록,2,2,3층 G블록2열 2,-1594,1837,1167,3층 A블록2열 4,2697.6460108768906,25.823003615032142,15.604028840444647
3층,G블록,2,3,3층 G블록2열 3,-1636,1792,1167,3층 A블록2열 3,2692.517223714641,25.433240876233484,15.953998921972437
3층,G블록,2,4,3층 G블록2열 4,-1679,1748,1167,3층 A블록2열 2,2690.062081068019,25.001862527022197,16.28614514141858
3층,G블록,2,5,3층 G블록2열 5,-1722,1703,1167,3층 A블록2열 1,2688.379065533728,24.54702185069668,16.614897183904137
3층,N블록,1,1,3층 N블록1열 1,-320,3380,1583,3층 M블록1열 15,3746.023091226214,23.126161566280075,6.683980476586386
3층,N블록,1,2,3층 N블록1열 2,-370,3378,1583,3층 M블록1열 14,3748.82288191907,23.07766744214529,6.718986930111463
3층,N블록,1,3,3층 N블록1열 3,-420,3376,1583,3층 M블록1열 13,3752.2879686932347,23.020697430281626,6.757688986967533
3층,N블록,1,4,3층 N블록1열 4,-470,3374,1583,3층 M블록1열 12,3756.416510452482,22.955358354795788,6.799898572645916
3층,N블록,1,5,3층 N블록1열 5,-520,3371,1583,3층 M블록1열 11,3760.3098276604815,22.887217086466272,6.848569635091468
3층,N블록,1,6,3층 N블록1열 6,-570,3368,1583,3층 M블록1열 10,3764.8656018508814,22.810851177784954,6.900351406729904
3층,N블록,1,7,3층 N블록1열 7,-620,3366,1583,3층 M블록1열 9,3770.974012108808,22.721080199844717,6.951827768421186
3층,N블록,1,8,3층 N블록1열 8,-669,3363,1583,3층 M블록1열 8,3776.667711091353,22.631007549850484,7.0081409093424165
3층,N블록,1,9,3층 N블록1열 9,-719,3361,1583,3층 M블록1열 7,3784.0680490709997,22.525916038002567,7.064571279086607
3층,N블록,1,10,3층 N블록1열 10,-769,3354,1583,3층 M블록1열 6,3787.686101038469,22.43890808465852,7.139271692068607
3층,N블록,1,11,3층 N블록1열 11,-819,3349,1583,3층 M블록1열 5,3793.7383937219497,22.33383851858783,7.209504551696944
3층,N블록,1,12,3층 N블록1열 12,-869,3345,1583,3층 M블록1열 4,3801.325426742625,22.21630793614578,7.278173744616214
3층,N블록,1,13,3층 N블록1열 13,-918,3340,1583,3층 M블록1열 3,3808.439706756561,22.099431344502793,7.350390561335657
3층,N블록,1,14,3층 N블록1열 14,-968,3336,1583,3층 M블록1열 2,3817.3038914920044,21.967866491139347,7.42163647487464
3층,N블록,1,15,3층 N블록1열 15,-1018,3329,1583,3층 M블록1열 1,3824.193248255114,21.843581182811402,7.503742841243955
3층,N블록,2,1,3층 N블록2열 1,-329,3479,1643,3층 M블록2열 15,3861.4933639720266,22.411042348250945,6.542795457582234
3층,N블록,2,2,3층 N블록2열 2,-379,3478,1643,3층 M블록2열 14,3865.1745109373783,22.360426098616397,6.57240054078764
3층,N블록,2,3,3층 N블록2열 3,-429,3476,1643,3층 M블록2열 13,3868.600005169829,22.30736282676408,6.608301824839852
3층,N블록,2,4,3층 N블록2열 4,-479,3473,1643,3층 M블록2열 12,3871.77207490317,22.25182744482767,6.650364864360912
3층,N블록,2,5,3층 N블록2열 5,-529,3470,1643,3층 M블록2열 11,3875.5889874959653,22.188666945414624,6.695452594718175
3층,N블록,2,6,3층 N블록2열 6,-579,3468,1643,3층 M블록2열 10,3880.942411322281,22.112926179265838,6.740368998492272
3층,N블록,2,7,3층 N블록2열 7,-629,3465,1643,3층 M블록2열 9,3886.0410445593598,22.034911283746382,6.7909164965841065
3층,N블록,2,8,3층 N블록2열 8,-679,3463,1643,3층 M블록2열 8,3892.6673374435686,21.944700533205275,6.840862041450491
3층,N블록,2,9,3층 N블록2열 9,-729,3460,1643,3층 M블록2열 7,3899.037060608683,21.852392302397973,6.896040376946498
3층,N블록,2,10,3층 N블록2열 10,-778,3454,1643,3층 M블록2열 6,3903.1844691226165,21.769905470113056,6.961409292113715
3층,N블록,2,11,3층 N블록2열 11,-828,3449,1643,3층 M블록2열 5,3909.0451519520725,21.67326624843116,7.026511527708647
3층,N블록,2,12,3층 N블록2열 12,-878,3444,1643,3층 M블록2열 4,3915.541980364915,21.569717873387326,7.093224316322803
3층,N블록,2,13,3층 N블록2열 13,-936,3440,1643,3층 M블록2열 3,3925.4483820323,21.43295147562291,7.166739188247799
3층,N블록,2,14,3층 N블록2열 14,-977,3435,1643,3층 M블록2열 2,3931.0562193893893,21.340941583717548,7.226380404350721
3층,N블록,2,15,3층 N블록2열 15,-1027,3429,1643,3층 M블록2열 1,3938.555445845596,21.22235546017558,7.29968654024645
3층,A블록,3,1,3층 A블록3열 1,1807,1758,1216,3층 G블록3열 6,2799.0121471690686,23.383952133692855,16.116375463553148
3층,A블록,3,2,3층 A블록3열 2,1766,1801,1216,3층 G블록3열 5,2800.180887014266,23.791143442749934,15.829677985818174
3층,A블록,3,3,3층 A블록3열 3,1726,1843,1216,3층 G블록3열 4,2802.566859148948,24.168757988419536,15.54045604807775
3층,A블록,3,4,3층 A블록3열 4,1686,1886,1216,3층 G블록3열 3,2806.821690097182,24.52347696834299,15.235751940571753
3층,A블록,3,5,3층 A블록3열 5,1645,1928,1216,3층 G블록3열 2,2811.025613543925,24.869913570445554,14.930791213854166
3층,A블록,3,6,3층 A블록3열 6,1605,1970,1216,3층 G블록3열 1,2817.0163293811415,25.182869184916846,14.619251873534674
3층,G블록,3,1,3층 G블록3열 1,-1605,1970,1216,3층 A블록3열 6,2817.0163293811415,25.182869184916846,14.619251873534674
3층,G블록,3,2,3층 G블록3열 2,-1645,1928,1216,3층 A블록3열 5,2811.025613543925,24.869913570445554,14.930791213854166
3층,G블록,3,3,3층 G블록3열 3,-1686,1886,1216,3층 A블록3열 4,2806.821690097182,24.52347696834299,15.235751940571753
3층,G블록,3,4,3층 G블록3열 4,-1726,1843,1216,3층 A블록3열 3,2802.566859148948,24.168757988419536,15.54045604807775
3층,G블록,3,5,3층 G블록3열 5,-1766,1801,1216,3층 A블록3열 2,2800.180887014266,23.791143442749934,15.829677985818174
3층,G블록,3,6,3층 G블록3열 6,-1807,1758,1216,3층 A블록3열 1,2799.0121471690686,23.383952133692855,16.116375463553148
3층,A블록,4,1,3층 A블록4열 1,1819,1894,1268,3층 G블록4열 14,2916.1311698893105,22.980416629914536,15.13961302458547
3층,A블록,4,2,3층 A블록4열 2,1785,1930,1268,3층 G블록4열 13,2918.7238649793508,23.269796154290894,14.907837854161555
3층,A블록,4,3,3층 A블록4열 3,1750,1967,1268,3층 G블록4열 12,2922.2274038821824,23.553864719177618,14.66424134390788
3층,A블록,4,4,3층 A블록4열 4,1716,2003,1268,3층 G블록4열 11,2926.5148214215487,23.81564249410765,14.422440388756646
3층,A블록,4,5,3층 A블록4열 5,1681,2039,1268,3층 G블록4열 10,2931.058853042702,24.073176105767928,14.176149898359231
3층,A블록,4,6,3층 A블록4열 6,1647,2075,1268,3층 G블록4열 9,2937.0151514760696,24.305853902570185,13.926196145982376
3층,A블록,4,7,3층 A블록4열 7,1613,2112,1268,3층 G블록4열 8,2944.509636594861,24.520219685567927,13.666401010906048
3층,A블록,4,8,3층 A블록4열 8,1578,2148,1268,3층 G블록4열 7,2951.57788309914,24.732003875479684,13.409756583377334
3층,A블록,4,9,3층 A블록4열 9,1544,2184,1268,3층 G블록4열 6,2960.002702701469,24.918691368174855,13.151365267468359
3층,A블록,4,10,3층 A블록4열 10,1509,2220,1268,3층 G블록4열 5,2968.721105122541,25.09901656207211,12.89023748005682
3층,A블록,4,11,3층 A블록4열 11,1475,2257,1268,3층 G블록4열 4,2979.5130474626217,25.250138152404578,12.622320549651254
3층,A블록,4,12,3층 A블록4열 12,1440,2293,1268,3층 G블록4열 3,2989.8617024872574,25.398494826303452,12.358782501041219
3층,A블록,4,13,3층 A블록4열 13,1406,2329,1268,3층 G블록4열 2,3001.4831333858933,25.52246861608057,12.095947552758133
3층,A블록,4,14,3층 A블록4열 14,1372,2365,1268,3층 G블록4열 1,3013.8734213632797,25.631083126255383,11.833224087997376
3층,B블록,4,1,3층 B블록4열 1,1261,2481,1268,3층 F블록4열 7,3058.3175113123884,25.889513272735662,10.990349830538886
3층,B블록,4,2,3층 B블록4열 2,1222,2523,1268,3층 F블록4열 6,3076.7900480858293,25.936785225765334,10.691203173237287
3층,B블록,4,3,3층 B블록4열 3,1183,2564,1268,3층 F블록4열 5,3095.3851133582716,25.971272605023472,10.400758360912075
3층,B블록,4,4,3층 B블록4열 4,1144,2605,1268,3층 F블록4열 4,3114.8972695740704,25.988022400242336,10.113889809484258
3층,B블록,4,5,3층 B블록4열 5,1104,2647,1268,3층 F블록4열 3,3135.8011735440114,25.987710381945774,9.824177860535617
3층,B블록,4,6,3층 B블록4열 6,1065,2688,1268,3층 F블록4열 2,3157.117831187173,25.97039493690462,9.546074715244849
3층,B블록,4,7,3층 B블록4열 7,1026,2729,1268,3층 F블록4열 1,3179.2988220675325,25.937246737577485,9.272987543613631
3층,C블록,4,1,3층 C블록4열 1,865,2811,1268,3층 E블록4열 10,3202.775358966033,26.225664673181257,8.59156068336875
3층,C블록,4,2,3층 C블록4열 2,816,2816,1268,3층 E블록4열 9,3194.2974188387657,26.414692810460362,8.480378294988771
3층,C블록,4,3,3층 C블록4열 3,767,2820,1268,3층 E블록4열 8,3185.673084294746,26.599361158191563,8.375312779748993
3층,C블록,4,4,3층 C블록4열 4,718,2824,1268,3층 E블록4열 7,3177.786021745328,26.772501122155685,8.272316860303434
3층,C블록,4,5,3층 C블록4열 5,669,2828,1268,3층 E블록4열 6,3170.641733151193,26.93370032048766,8.171901615695793
3층,C블록,4,6,3층 C블록4열 6,620,2832,1268,3층 E블록4열 5,3164.2452496606516,27.082573769437346,8.074585498540605
3층,C블록,4,7,3층 C블록4열 7,571,2835,1268,3층 E블록4열 4,3157.703279283853,27.22637286733843,7.985262904826291
3층,C블록,4,8,3층 C블록4열 8,522,2838,1268,3층 E블록4열 3,3151.9124353319207,27.35739783345444,7.900019392809481
3층,C블록,4,9,3층 C블록4열 9,472,2842,1268,3층 E블록4열 2,3147.6295843062603,27.470242223921378,7.813715101351761
3층,C블록,4,10,3층 C블록4열 10,423,2844,1268,3층 E블록4열 1,3142.4654333818853,27.582351526964093,7.742567082910346
3층,D블록,4,1,3층 D블록4열 1,271,2850,1268,3층 D블록4열 12,3131.0964533211045,27.84510980236841,7.559751658582667
3층,D블록,4,2,3층 D블록4열 2,222,2851,1268,3층 D블록4열 11,3128.147854561865,27.908841498305954,7.518098211688505
3층,D블록,4,3,3층 D블록4열 3,172,2852,1268,3층 D블록4열 10,3125.9097875658535,27.959453582257332,7.482953483390095
3층,D블록,4,4,3층 D블록4열 4,123,2853,1268,3층 D블록4열 9,3124.5098815654273,27.9944628797394,7.455819527919809
3층,D블록,4,5,3층 D블록4열 5,73,2854,1268,3층 D블록4열 8,3123.854830173771,28.015546574066466,7.435967035131274
3층,D블록,4,6,3층 D블록4열 6,24,2854,1268,3층 D블록4열 7,3123.093978733269,28.02982004562101,7.428335680048449
3층,D블록,4,7,3층 D블록4열 7,-24,2854,1268,3층 D블록4열 6,3123.093978733269,28.02982004562101,7.428335680048449
3층,D블록,4,8,3층 D블록4열 8,-73,2854,1268,3층 D블록4열 5,3123.854830173771,28.015546574066466,7.435967035131274
3층,D블록,4,9,3층 D블록4열 9,-123,2853,1268,3층 D블록4열 4,3124.5098815654273,27.9944628797394,7.455819527919809
3층,D블록,4,10,3층 D블록4열 10,-172,2852,1268,3층 D블록4열 3,3125.9097875658535,27.959453582257332,7.482953483390095
3층,D블록,4,11,3층 D블록4열 11,-222,2851,1268,3층 D블록4열 2,3128.147854561865,27.908841498305954,7.518098211688505
3층,D블록,4,12,3층 D블록4열 12,-271,2850,1268,3층 D블록4열 1,3131.0964533211045,27.84510980236841,7.559751658582667
3층,E블록,4,1,3층 E블록4열 1,-423,2844,1268,3층 C블록4열 10,3142.4654333818853,27.582351526964093,7.742567082910346
3층,E블록,4,2,3층 E블록4열 2,-472,2842,1268,3층 C블록4열 9,3147.6295843062603,27.470242223921378,7.813715101351761
3층,E블록,4,3,3층 E블록4열 3,-522,2838,1268,3층 C블록4열 8,3151.9124353319207,27.35739783345444,7.900019392809481
3층,E블록,4,4,3층 E블록4열 4,-571,2835,1268,3층 C블록4열 7,3157.703279283853,27.22637286733843,7.985262904826291
3층,E블록,4,5,3층 E블록4열 5,-620,2832,1268,3층 C블록4열 6,3164.2452496606516,27.082573769437346,8.074585498540605
3층,E블록,4,6,3층 E블록4열 6,-669,2828,1268,3층 C블록4열 5,3170.641733151193,26.93370032048766,8.171901615695793
3층,E블록,4,7,3층 E블록4열 7,-718,2824,1268,3층 C블록4열 4,3177.786021745328,26.772501122155685,8.272316860303434
3층,E블록,4,8,3층 E블록4열 8,-767,2820,1268,3층 C블록4열 3,3185.673084294746,26.599361158191563,8.375312779748993
3층,E블록,4,9,3층 E블록4열 9,-816,2816,1268,3층 C블록4열 2,3194.2974188387657,26.414692810460362,8.480378294988771
3층,E블록,4,10,3층 E블록4열 10,-865,2811,1268,3층 C블록4열 1,3202.775358966033,26.225664673181257,8.59156068336875
3층,F블록,4,1,3층 F블록4열 1,-1026,2729,1268,3층 B블록4열 7,3179.2988220675325,25.937246737577485,9.272987543613631
3층,F블록,4,2,3층 F블록4열 2,-1065,2688,1268,3층 B블록4열 6,3157.117831187173,25.97039493690462,9.546074715244849
3층,F블록,4,3,3층 F블록4열 3,-1104,2647,1268,3층 B블록4열 5,3135.8011735440114,25.987710381945774,9.824177860535617
3층,F블록,4,4,3층 F블록4열 4,-1144,2605,1268,3층 B블록4열 4,3114.8972695740704,25.988022400242336,10.113889809484258
3층,F블록,4,5,3층 F블록4열 5,-1183,2564,1268,3층 B블록4열 3,3095.3851133582716,25.971272605023472,10.400758360912075
3층,F블록,4,6,3층 F블록4열 6,-1222,2523,1268,3층 B블록4열 2,3076.7900480858293,25.936785225765334,10.691203173237287
3층,F블록,4,7,3층 F블록4열 7,-1261,2481,1268,3층 B블록4열 1,3058.3175113123884,25.889513272735662,10.990349830538886
3층,G블록,4,1,3층 G블록4열 1,-1372,2365,1268,3층 A블록4열 14,3013.8734213632797,25.631083126255383,11.833224087997376
3층,G블록,4,2,3층 G블록4열 2,-1406,2329,1268,3층 A블록4열 13,3001.4831333858933,25.52246861608057,12.095947552758133
3층,G블록,4,3,3층 G블록4열 3,-1440,2293,1268,3층 A블록4열 12,2989.8617024872574,25.398494826303452,12.358782501041219
3층,G블록,4,4,3층 G블록4열 4,-1475,2257,1268,3층 A블록4열 11,2979.5130474626217,25.250138152404578,12.622320549651254
3층,G블록,4,5,3층 G블록4열 5,-1509,2220,1268,3층 A블록4열 10,2968.721105122541,25.09901656207211,12.89023748005682
3층,G블록,4,6,3층 G블록4열 6,-1544,2184,1268,3층 A블록4열 9,2960.002702701469,24.918691368174855,13.151365267468359
3층,G블록,4,7,3층 G블록4열 7,-1578,2148,1268,3층 A블록4열 8,2951.57788309914,24.732003875479684,13.409756583377334
3층,G블록,4,8,3층 G블록4열 8,-1613,2112,1268,3층 A블록4열 7,2944.509636594861,24.520219685567927,13.666401010906048
3층,G블록,4,9,3층 G블록4열 9,-1647,2075,1268,3층 A블록4열 6,2937.0151514760696,24.305853902570185,13.926196145982376
3층,G블록,4,10,3층 G블록4열 10,-1681,2039,1268,3층 A블록4열 5,2931.058853042702,24.073176105767928,14.176149898359231
3층,G블록,4,11,3층 G블록4열 11,-1716,2003,1268,3층 A블록4열 4,2926.5148214215487,23.81564249410765,14.422440388756646
3층,G블록,4,12,3층 G블록4열 12,-1750,1967,1268,3층 A블록4열 3,2922.2274038821824,23.553864719177618,14.66424134390788
3층,G블록,4,13,3층 G블록4열 13,-1785,1930,1268,3층 A블록4열 2,2918.7238649793508,23.269796154290894,14.907837854161555
3층,G블록,4,14,3층 G블록4열 14,-1819,1894,1268,3층 A블록4열 1,2916.1311698893105,22.980416629914536,15.13961302458547
3층,A블록,5,1,3층 A블록5열 1,1823,2035,1328,3층 G블록5열 12,3037.7850483534876,22.587928813764155,14.214360437783238
3층,A블록,5,2,3층 A블록5열 2,1788,2072,1328,3층 G블록5열 11,3041.991452979446,22.838702642269823,13.985169391553436
3층,A블록,5,3,3층 A블록5열 3,1754,2108,1328,3층 G블록5열 10,3046.926976479745,23.069450158917274,13.758215959076058
3층,A블록,5,4,3층 A블록5열 4,1719,2144,1328,3층 G블록5열 9,3052.0945267144,23.296464961783407,13.527468814623647
3층,A블록,5,5,3층 A블록5열 5,1685,2180,1328,3층 G블록5열 8,3058.6286142648964,23.50101491468959,13.293829472500578
3층,A블록,5,6,3층 A블록5열 6,1651,2217,1328,3층 G블록5열 7,3066.67148550346,23.68893106357748,13.051475078914843
3층,A블록,5,7,3층 A블록5열 7,1616,2253,1328,3층 G블록5열 6,3074.255844915969,23.874979788347346,12.81233031525104
3층,A블록,5,8,3층 A블록5열 8,1582,2289,1328,3층 G블록5열 5,3083.1524451444175,24.03849552559207,12.571950569589855
3층,A블록,5,9,3층 A블록5열 9,1547,2325,1328,3층 G블록5열 4,3092.315960570653,24.196569024584658,12.329288904583793
3층,A블록,5,10,3층 A블록5열 10,1513,2362,1328,3층 G블록5열 3,3103.513653909066,24.32827914599771,12.080655267846817
3층,A블록,5,11,3층 A블록5열 11,1478,2398,1328,3층 G블록5열 2,3114.2369852019933,24.458035921044008,11.836257480104011
3층,A블록,5,12,3층 A블록5열 12,1444,2434,1328,3층 G블록5열 1,3126.191932687435,24.56600511793021,11.59272483376091
3층,B블록,5,1,3층 B블록5열 1,1334,2550,1328,3층 F블록5열 7,3169.485762706626,24.825578327756947,10.811010227819176
3층,B블록,5,2,3층 B블록5열 2,1293,2594,1328,3층 F블록5열 6,3188.145071981512,24.883477212692508,10.518798584314544
3층,B블록,5,3,3층 B블록5열 3,1251,2637,1328,3층 F블록5열 5,3206.6109835775214,24.934553216509414,10.232985733171036
3층,B블록,5,4,3층 B블록5열 4,1210,2681,1328,3층 F블록5열 4,3227.296856503907,24.955800612017644,9.946855521901572
3층,B블록,5,5,3층 B블록5열 5,1169,2724,1328,3층 F블록5열 3,3248.125767269488,24.96520408134817,9.669527234428168
3층,B블록,5,6,3층 B블록5열 6,1127,2768,1328,3층 F블록5열 2,3270.4031861530466,24.957971785995277,9.39001855063269
3층,B블록,5,7,3층 B블록5열 7,1086,2811,1328,3층 F블록5열 1,3293.1293627794216,24.93456146843839,9.121653194993435
3층,C블록,5,1,3층 C블록5열 1,914,2907,1328,3층 E블록5열 11,3324.09822357884,25.19252847906835,8.40624830098146
3층,C블록,5,2,3층 C블록5열 2,865,2911,1328,3층 E블록5열 10,3314.4728087585813,25.378344222887122,8.307679675839498
3층,C블록,5,3,3층 C블록5열 3,816,2916,1328,3층 E블록5열 9,3306.4325185916014,25.547898311658603,8.206104486963008
3층,C블록,5,4,3층 C블록5열 4,768,2920,1328,3층 E블록5열 8,3298.455396090722,25.709805522369006,8.112021840656142
3층,C블록,5,5,3층 C블록5열 5,719,2925,1328,3층 E블록5열 7,3291.8338354175776,25.858460709814842,8.014207847170733
3층,C블록,5,6,3층 C블록5열 6,671,2929,1328,3층 E블록5열 6,3285.2497621946495,25.999468031223806,7.924603835670907
3층,C블록,5,7,3층 C블록5열 7,622,2932,1328,3층 E블록5열 5,3278.275766313749,26.139888151599784,7.840528500402536
3층,C블록,5,8,3층 C블록5열 8,573,2935,1328,3층 E블록5열 4,3272.023532922708,26.269047289097816,7.759794445896321
3층,C블록,5,9,3층 C블록5열 9,525,2938,1328,3층 E블록5열 3,3266.6577720967343,26.38392501896695,7.684120121529817
3층,C블록,5,10,3층 C블록5열 10,476,2942,1328,3층 E블록5열 2,3262.74792161454,26.482649948647754,7.607231607246136
3층,C블록,5,11,3층 C블록5열 11,427,2944,1328,3층 E블록5열 1,3257.7674870991023,26.58388156737022,7.54306710159086
3층,D블록,5,1,3층 D블록5열 1,274,2950,1328,3층 D블록5열 12,3246.715263154439,26.822936270286835,7.377319738973485
3층,D블록,5,2,3층 D블록5열 2,224,2951,1328,3층 D블록5열 11,3243.7880633604905,26.881856553798926,7.339223085582819
3층,D블록,5,3,3층 D블록5열 3,174,2952,1328,3층 D블록5열 10,3241.629836980157,26.92754824946258,7.307644041443817
3층,D블록,5,4,3층 D블록5열 4,124,2953,1328,3층 D블록5열 9,3240.2421205829664,26.95989734547451,7.282811110838998
3층,D블록,5,5,3층 D블록5열 5,74,2954,1328,3층 D블록5열 8,3239.6259043290784,26.978826411822375,7.264897914359138
3층,D블록,5,6,3층 D블록5열 6,24,2954,1328,3층 D블록5열 7,3238.869555879026,26.992024740269123,7.257953396951859
3층,D블록,5,7,3층 D블록5열 7,-24,2954,1328,3층 D블록5열 6,3238.869555879026,26.992024740269123,7.257953396951859
3층,D블록,5,8,3층 D블록5열 8,-74,2954,1328,3층 D블록5열 5,3239.6259043290784,26.978826411822375,7.264897914359138
3층,D블록,5,9,3층 D블록5열 9,-124,2953,1328,3층 D블록5열 4,3240.2421205829664,26.95989734547451,7.282811110838998
3층,D블록,5,10,3층 D블록5열 10,-174,2952,1328,3층 D블록5열 3,3241.629836980157,26.92754824946258,7.307644041443817
3층,D블록,5,11,3층 D블록5열 11,-224,2951,1328,3층 D블록5열 2,3243.7880633604905,26.881856553798926,7.339223085582819
3층,D블록,5,12,3층 D블록5열 12,-274,2950,1328,3층 D블록5열 1,3246.715263154439,26.822936270286835,7.377319738973485
3층,E블록,5,1,3층 E블록5열 1,-427,2944,1328,3층 C블록5열 11,3257.7674870991023,26.58388156737022,7.54306710159086
3층,E블록,5,2,3층 E블록5열 2,-476,2942,1328,3층 C블록5열 10,3262.74792161454,26.482649948647754,7.607231607246136
3층,E블록,5,3,3층 E블록5열 3,-525,2938,1328,3층 C블록5열 9,3266.6577720967343,26.38392501896695,7.684120121529817
3층,E블록,5,4,3층 E블록5열 4,-573,2935,1328,3층 C블록5열 8,3272.023532922708,26.269047289097816,7.759794445896321
